video_id,video_title,video_view_count,video_like_count,comment_count,tags,published_at,influencer_id,category_id,duration,embed_link,thumbnail_url
sMayhwDid3M,Gara-gara hippo!,186534,6515,66,,2024-01-29T03:39:57Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:56,https://www.youtube.com/embed/sMayhwDid3M,https://i.ytimg.com/vi/sMayhwDid3M/hqdefault.jpg
RQa_1PKwqaI,Kaya apa sih zebra raksasa?,222473,7655,76,,2024-01-27T13:45:19Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/RQa_1PKwqaI,https://i.ytimg.com/vi/RQa_1PKwqaI/hqdefault.jpg
IXolpGRfY78,Ya mungkin banyak yang belum tau...,95146,2161,27,raditya dika,2024-01-26T09:55:27Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:39,https://www.youtube.com/embed/IXolpGRfY78,https://i.ytimg.com/vi/IXolpGRfY78/hqdefault.jpg
ENd2OIlxfz8,Keseruan kemarin di acaranya bang Abdel. 😆,167509,6734,27,,2024-01-25T05:23:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:38,https://www.youtube.com/embed/ENd2OIlxfz8,https://i.ytimg.com/vi/ENd2OIlxfz8/hqdefault.jpg
TP2zPNAn4I0,Kekuatan terbesar Grok selama 7 episode.,1485494,61198,299,raditya dika,2024-01-25T04:40:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:46,https://www.youtube.com/embed/TP2zPNAn4I0,https://i.ytimg.com/vi/TP2zPNAn4I0/hqdefault.jpg
79sg_ICVy8o,"Terserah aja deh, Prof..",158925,6002,56,,2024-01-25T02:42:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:13,https://www.youtube.com/embed/79sg_ICVy8o,https://i.ytimg.com/vi/79sg_ICVy8o/hqdefault.jpg
rbYHALH0Vus,"Nama yang sangat kreatif, bukan?",178285,6640,67,,2024-01-19T05:19:33Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/rbYHALH0Vus,https://i.ytimg.com/vi/rbYHALH0Vus/hqdefault.jpg
Uy79-rydG3U,Bangkitnya Perajut Waktu | Dungeons & Dragons | Eps. 7 (TAMAT),366633,10705,2058,raditya dika,2024-01-18T13:16:16Z,UC0rzsIrAxF4kCsALP6J2EsA,22,2:27:41,https://www.youtube.com/embed/Uy79-rydG3U,https://i.ytimg.com/vi/Uy79-rydG3U/hqdefault.jpg
K7BN9BJxEIA,"Terimalah lagu ini sebagai salam perpisahan, Gazazel.",142147,4435,49,,2024-01-16T12:12:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/K7BN9BJxEIA,https://i.ytimg.com/vi/K7BN9BJxEIA/hqdefault.jpg
TDdAzwYVVv8,"Bener sih, otomatis aja.",119745,4798,46,raditya dika,2024-01-15T11:18:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:36,https://www.youtube.com/embed/TDdAzwYVVv8,https://i.ytimg.com/vi/TDdAzwYVVv8/hqdefault.jpg
MONcLrq4DZ4,Bangkitnya Perajut Waktu | Dungeons & Dragons | Eps. 4,615504,11416,1440,raditya dika,2024-01-15T03:00:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,2:25:19,https://www.youtube.com/embed/MONcLrq4DZ4,https://i.ytimg.com/vi/MONcLrq4DZ4/hqdefault.jpg
qb1AIvLul9A,Buat yang belom tau silsilah keluarga Grok Bambrok,129817,4685,71,raditya dika,2024-01-12T06:16:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:54,https://www.youtube.com/embed/qb1AIvLul9A,https://i.ytimg.com/vi/qb1AIvLul9A/hqdefault.jpg
fR0wIi8sqfI,Bangkitnya Perajut Waktu | Dungeons & Dragons | Eps. 3,548525,10752,1423,raditya dika,2024-01-11T03:00:26Z,UC0rzsIrAxF4kCsALP6J2EsA,22,2:23:19,https://www.youtube.com/embed/fR0wIi8sqfI,https://i.ytimg.com/vi/fR0wIi8sqfI/hqdefault.jpg
CVQ3vYIcas0,Bangkitnya Perajut Waktu | Dungeons & Dragons | Eps. 2,511167,14115,990,raditya dika,2024-01-10T02:58:49Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:53:04,https://www.youtube.com/embed/CVQ3vYIcas0,https://i.ytimg.com/vi/CVQ3vYIcas0/hqdefault.jpg
yHsCS2aJm7Y,Bangkitnya Perajut Waktu | Dungeons & Dragons | Eps. 1,661483,20893,1539,raditya dika,2024-01-09T03:00:35Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:39:45,https://www.youtube.com/embed/yHsCS2aJm7Y,https://i.ytimg.com/vi/yHsCS2aJm7Y/hqdefault.jpg
sbGd4zbvuWg,Komedian Main Roleplay (Rangkuman) | Dungeons & Dragons,119850,5811,421,raditya dika,2024-01-08T06:07:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:43,https://www.youtube.com/embed/sbGd4zbvuWg,https://i.ytimg.com/vi/sbGd4zbvuWg/hqdefault.jpg
L7tUnDWwqvQ,Makanan Favorit Keluarga Istri Saya!,282605,7330,432,raditya dika,2023-12-29T13:25:30Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:15:25,https://www.youtube.com/embed/L7tUnDWwqvQ,https://i.ytimg.com/vi/L7tUnDWwqvQ/hqdefault.jpg
vIoaAfglUlA,Setelah keluar kata2 sakti baru deh nurut..,154903,5371,53,,2023-12-25T03:42:53Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:25,https://www.youtube.com/embed/vIoaAfglUlA,https://i.ytimg.com/vi/vIoaAfglUlA/hqdefault.jpg
s-EjSbz3YEA,Gimana Caranya Kaya (di 2024)?,274882,6372,291,raditya dika,2023-12-21T13:59:15Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:39:25,https://www.youtube.com/embed/s-EjSbz3YEA,https://i.ytimg.com/vi/s-EjSbz3YEA/hqdefault.jpg
2wxY2AJo66U,Obrolan Receh Podcast Seminggu,355124,7923,815,raditya dika,2023-12-19T13:39:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:40:15,https://www.youtube.com/embed/2wxY2AJo66U,https://i.ytimg.com/vi/2wxY2AJo66U/hqdefault.jpg
nHG-1uHd__k,Padahal Bambang udah percaya sama Tatang,103992,4021,46,raditya dika,2023-12-15T11:18:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:40,https://www.youtube.com/embed/nHG-1uHd__k,https://i.ytimg.com/vi/nHG-1uHd__k/hqdefault.jpg
IUd7Bfk9J7E,Podcast Ini Hasil Patah Hati,205255,4677,326,raditya dika,2023-12-07T12:41:16Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:37:07,https://www.youtube.com/embed/IUd7Bfk9J7E,https://i.ytimg.com/vi/IUd7Bfk9J7E/hqdefault.jpg
mZU8Ez7IqIY,Apa Kabar Prilly?,904328,24298,781,raditya dika,2023-12-06T12:00:41Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:50:02,https://www.youtube.com/embed/mZU8Ez7IqIY,https://i.ytimg.com/vi/mZU8Ez7IqIY/hqdefault.jpg
vY8DgFgda8M,Ketika Grok Bambrok diremehkan...,209101,7365,103,raditya dika,2023-12-06T09:53:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/vY8DgFgda8M,https://i.ytimg.com/vi/vY8DgFgda8M/hqdefault.jpg
mf6x-XNi8p0,Terima kasih untuk para pendengar Podcast Raditya Dika ❤️,109964,4747,51,raditya dika,2023-12-04T08:59:04Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:48,https://www.youtube.com/embed/mf6x-XNi8p0,https://i.ytimg.com/vi/mf6x-XNi8p0/hqdefault.jpg
eFhQZSb8-ZE,Terjun Payung di Kehidupan Lain | GTA Roleplay,669096,26706,1813,raditya dika,2023-11-29T12:24:15Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:27:34,https://www.youtube.com/embed/eFhQZSb8-ZE,https://i.ytimg.com/vi/eFhQZSb8-ZE/hqdefault.jpg
Ppv32780fLo,"Inilah Pandu, Sahabatnya Vino G. Bastian..",568813,13807,750,raditya dika,2023-11-28T12:00:31Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:29:03,https://www.youtube.com/embed/Ppv32780fLo,https://i.ytimg.com/vi/Ppv32780fLo/hqdefault.jpg
isZx_51ib7w,Ini BTS podcast Spotify gue..,156371,6440,98,raditya dika,2023-11-27T05:50:55Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:57,https://www.youtube.com/embed/isZx_51ib7w,https://i.ytimg.com/vi/isZx_51ib7w/hqdefault.jpg
KnoRAUcU2n8,"Video Ini Untuk yang Tahun Depan Bakalan Nyoblos Pertama Kali (Iya, Emang Judulnya Sepanjang Ini).",213464,6684,582,raditya dika,2023-11-24T12:54:10Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:48:50,https://www.youtube.com/embed/KnoRAUcU2n8,https://i.ytimg.com/vi/KnoRAUcU2n8/hqdefault.jpg
k60ybqWtTxM,Podcast Paling Explishit,298153,6294,243,raditya dika,2023-11-23T13:06:51Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:41:24,https://www.youtube.com/embed/k60ybqWtTxM,https://i.ytimg.com/vi/k60ybqWtTxM/hqdefault.jpg
ArnhRbu6ijI,Ketika Bambang diminta memimpin tim,354884,12850,153,raditya dika,2023-11-23T07:24:04Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:47,https://www.youtube.com/embed/ArnhRbu6ijI,https://i.ytimg.com/vi/ArnhRbu6ijI/hqdefault.jpg
8Dde6SgazdE,Perampokan di Kehidupan Lain | GTA Roleplay,923078,33266,3010,raditya dika,2023-11-17T12:02:24Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:40:49,https://www.youtube.com/embed/8Dde6SgazdE,https://i.ytimg.com/vi/8Dde6SgazdE/hqdefault.jpg
XSA6DDSQB7w,Ya udah gue yang ngalah,1513434,49169,179,raditya dika,2023-11-17T05:59:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:51,https://www.youtube.com/embed/XSA6DDSQB7w,https://i.ytimg.com/vi/XSA6DDSQB7w/hqdefault.jpg
pnzHUW5WFzY,Ternyata Ini Bisnisnya Cinta Laura,263428,7148,317,raditya dika,2023-11-15T12:36:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:50:33,https://www.youtube.com/embed/pnzHUW5WFzY,https://i.ytimg.com/vi/pnzHUW5WFzY/hqdefault.jpg
Dc6HWY3vwMQ,Komedian Main Roleplay | Dungeons & Dragons,1828199,42482,3890,raditya dika,2023-11-13T13:50:53Z,UC0rzsIrAxF4kCsALP6J2EsA,22,2:22:00,https://www.youtube.com/embed/Dc6HWY3vwMQ,https://i.ytimg.com/vi/Dc6HWY3vwMQ/hqdefault.jpg
rbHxWyG8I4I,Hari terakhir jadi dosen di Universitas Indonesia,384033,18133,112,raditya dika,2023-11-10T11:41:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/rbHxWyG8I4I,https://i.ytimg.com/vi/rbHxWyG8I4I/hqdefault.jpg
OC9_lbSMuzE,Kok bisa sih?,1560723,46410,513,raditya dika,2023-11-09T06:05:24Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:55,https://www.youtube.com/embed/OC9_lbSMuzE,https://i.ytimg.com/vi/OC9_lbSMuzE/hqdefault.jpg
f5yYeDK9dng,Aca kangen gak sih?,212460,9112,84,raditya dika,2023-11-04T04:31:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/f5yYeDK9dng,https://i.ytimg.com/vi/f5yYeDK9dng/hqdefault.jpg
naHivpOR0Gs,Bisnis Itu Serem? Hah Kok Gitu Sih..,1207992,22135,830,raditya dika,2023-11-02T12:54:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:06:11,https://www.youtube.com/embed/naHivpOR0Gs,https://i.ytimg.com/vi/naHivpOR0Gs/hqdefault.jpg
NzWtXAbX4H8,Obrolan Paling Mewah Tahun Ini,429555,8810,456,raditya dika,2023-10-30T12:30:14Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:45:22,https://www.youtube.com/embed/NzWtXAbX4H8,https://i.ytimg.com/vi/NzWtXAbX4H8/hqdefault.jpg
O4IslJa-ILE,Hidup Anda Tidak Menarik? Tonton Video Ini!,412028,15964,1578,raditya dika,2023-10-28T12:05:21Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:32:05,https://www.youtube.com/embed/O4IslJa-ILE,https://i.ytimg.com/vi/O4IslJa-ILE/hqdefault.jpg
MKQIk_CYzlM,Dodit Mulyanto Berhenti Stand Up?!,1142966,21379,1564,raditya dika,2023-10-27T12:00:29Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:28:54,https://www.youtube.com/embed/MKQIk_CYzlM,https://i.ytimg.com/vi/MKQIk_CYzlM/hqdefault.jpg
g7Cnvl_UsII,Sepertinya gue tidak ditakdirkan nyetir motor di dunia mana pun.,1325601,57927,289,raditya dika,2023-10-20T08:29:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:39,https://www.youtube.com/embed/g7Cnvl_UsII,https://i.ytimg.com/vi/g7Cnvl_UsII/hqdefault.jpg
-z9jWx78siQ,"Iya gue yang salah, Yuy",1086843,40369,137,raditya dika,2023-10-17T04:30:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:42,https://www.youtube.com/embed/-z9jWx78siQ,https://i.ytimg.com/vi/-z9jWx78siQ/hqdefault.jpg
2jgAoxRsHTM,Konten Aman Untuk Boris Bokir,2114548,37793,898,raditya dika,2023-10-16T12:00:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:41:47,https://www.youtube.com/embed/2jgAoxRsHTM,https://i.ytimg.com/vi/2jgAoxRsHTM/hqdefault.jpg
0BGtsx_sX6Y,Gue ngetes doang...,832625,29171,113,raditya dika,2023-10-16T02:45:40Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:33,https://www.youtube.com/embed/0BGtsx_sX6Y,https://i.ytimg.com/vi/0BGtsx_sX6Y/hqdefault.jpg
JS8k8UczR8M,Duel Asisten Raditya Dika vs Pandji Pragiwaksono,453143,12591,608,raditya dika,2023-10-13T12:04:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:25:04,https://www.youtube.com/embed/JS8k8UczR8M,https://i.ytimg.com/vi/JS8k8UczR8M/hqdefault.jpg
MnZBjlNF-58,Jadi ngapain dia ada di keluarga ini?,1326145,33025,270,raditya dika,2023-10-13T04:03:35Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:46,https://www.youtube.com/embed/MnZBjlNF-58,https://i.ytimg.com/vi/MnZBjlNF-58/hqdefault.jpg
3YV-2dQAK50,Syuting Film Horor Ini Isinya Ketawa Mulu...,726863,19470,723,raditya dika,2023-10-11T12:00:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:33:23,https://www.youtube.com/embed/3YV-2dQAK50,https://i.ytimg.com/vi/3YV-2dQAK50/hqdefault.jpg
J1u9UL-Ep2M,Padahal gua udah percaya,4411292,152040,737,raditya dika,2023-10-11T04:08:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:50,https://www.youtube.com/embed/J1u9UL-Ep2M,https://i.ytimg.com/vi/J1u9UL-Ep2M/hqdefault.jpg
jr5w5-OVeKw,Klarifikasi Zodiak Menyebalkan,521924,12708,1233,raditya dika,2023-10-10T12:42:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:55:43,https://www.youtube.com/embed/jr5w5-OVeKw,https://i.ytimg.com/vi/jr5w5-OVeKw/hqdefault.jpg
TePhNEJr9mg,"Onadio Leonardo Telat 1,5 Jam!!!",955314,27334,1194,raditya dika,2023-10-09T11:32:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:17:58,https://www.youtube.com/embed/TePhNEJr9mg,https://i.ytimg.com/vi/TePhNEJr9mg/hqdefault.jpg
MjHvaLLrE-U,Mitos vs Fakta Mendidik Anak,255094,7137,264,raditya dika,2023-10-04T12:00:19Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:38:52,https://www.youtube.com/embed/MjHvaLLrE-U,https://i.ytimg.com/vi/MjHvaLLrE-U/hqdefault.jpg
nYLbiCY7E4U,Yang tidak boleh dilakukan di hari pertama kerja,2327716,87865,445,raditya dika,2023-10-04T10:25:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:47,https://www.youtube.com/embed/nYLbiCY7E4U,https://i.ytimg.com/vi/nYLbiCY7E4U/hqdefault.jpg
heGHEkdQKsw,Jadi Polisi di Kehidupan Lain,2622795,83213,5026,raditya dika,2023-10-03T13:08:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:32:24,https://www.youtube.com/embed/heGHEkdQKsw,https://i.ytimg.com/vi/heGHEkdQKsw/hqdefault.jpg
yTKXMxvQ41A,Ya siapa tau...,2209970,96036,585,raditya dika,2023-09-27T12:21:04Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:34,https://www.youtube.com/embed/yTKXMxvQ41A,https://i.ytimg.com/vi/yTKXMxvQ41A/hqdefault.jpg
dN3uNshNUdY,Inikah Gamer Terkaya di Indonesia?,712933,22473,3170,raditya dika,2023-09-26T04:21:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:42:51,https://www.youtube.com/embed/dN3uNshNUdY,https://i.ytimg.com/vi/dN3uNshNUdY/hqdefault.jpg
M9-zAXqJk1k,Masih Kena Aja..,212364,7015,51,raditya dika,2023-09-25T03:39:33Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:49,https://www.youtube.com/embed/M9-zAXqJk1k,https://i.ytimg.com/vi/M9-zAXqJk1k/hqdefault.jpg
4BwZ7gVJcV0,Rahasia Sukses Restoran Padang Ini..,1385969,26009,764,raditya dika,2023-09-22T11:56:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:27:08,https://www.youtube.com/embed/4BwZ7gVJcV0,https://i.ytimg.com/vi/4BwZ7gVJcV0/hqdefault.jpg
DDxVJSJCOIc,Petualangan Mencari Kota Gaib Saranjana,1206245,26806,1946,raditya dika,2023-09-21T11:40:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:53:25,https://www.youtube.com/embed/DDxVJSJCOIc,https://i.ytimg.com/vi/DDxVJSJCOIc/hqdefault.jpg
SQXCoK5VHbM,"Adu Ide Bisnis, Dapet Rp 5 Juta!",473893,5224,327,raditya dika,2023-09-19T09:58:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:23:31,https://www.youtube.com/embed/SQXCoK5VHbM,https://i.ytimg.com/vi/SQXCoK5VHbM/hqdefault.jpg
J_spg8WIoYc,Gen Z Tuh Kenapa Sih?!,226304,5286,454,raditya dika,2023-09-18T12:13:35Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:51:56,https://www.youtube.com/embed/J_spg8WIoYc,https://i.ytimg.com/vi/J_spg8WIoYc/hqdefault.jpg
p_N2VA13WCg,Kata siapa berenang harus di kolam?,370854,19208,341,raditya dika,2023-09-11T08:16:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:41,https://www.youtube.com/embed/p_N2VA13WCg,https://i.ytimg.com/vi/p_N2VA13WCg/hqdefault.jpg
Oau7hVnaPhs,Lucu banget kan?,247295,8246,52,raditya dika,2023-09-09T03:32:32Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:41,https://www.youtube.com/embed/Oau7hVnaPhs,https://i.ytimg.com/vi/Oau7hVnaPhs/hqdefault.jpg
b50YcIkBfKU,"Jujur, Saya Niat Bikin Video Ini!!!!!!!!!!!!!",371494,8798,646,raditya dika,2023-09-08T08:58:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:48:43,https://www.youtube.com/embed/b50YcIkBfKU,https://i.ytimg.com/vi/b50YcIkBfKU/hqdefault.jpg
TKhOWNlr3Ek,Ketika Bisnis Bareng Mantan,1083361,18182,696,raditya dika,2023-09-07T07:30:14Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:23:43,https://www.youtube.com/embed/TKhOWNlr3Ek,https://i.ytimg.com/vi/TKhOWNlr3Ek/hqdefault.jpg
H2RVlRaXWgY,Siapa di sini punya hobi meper?,357425,15483,183,raditya dika,2023-09-07T03:16:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:20,https://www.youtube.com/embed/H2RVlRaXWgY,https://i.ytimg.com/vi/H2RVlRaXWgY/hqdefault.jpg
vHFsuwDSzgA,Alasan Saya Gagal Selfie..,48722,1633,66,raditya dika,2023-09-06T12:08:54Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:17,https://www.youtube.com/embed/vHFsuwDSzgA,https://i.ytimg.com/vi/vHFsuwDSzgA/hqdefault.jpg
7l5A_C44L8w,Inilah Mall Favorit Zaman Sekolah..,405399,10999,779,raditya dika,2023-09-05T13:35:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:25:20,https://www.youtube.com/embed/7l5A_C44L8w,https://i.ytimg.com/vi/7l5A_C44L8w/hqdefault.jpg
fGh556CMAms,Kenapa Pandu Gak Bisa Makan?,76285,2727,135,raditya dika,2023-09-01T10:38:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:32,https://www.youtube.com/embed/fGh556CMAms,https://i.ytimg.com/vi/fGh556CMAms/hqdefault.jpg
adnlOk5nnoY,Jadi ini anak siapa?,7286694,313207,2004,raditya dika,2023-09-01T08:01:03Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/adnlOk5nnoY,https://i.ytimg.com/vi/adnlOk5nnoY/hqdefault.jpg
99EBPaYgK8w,Klarifikasi Fitnah Mamat Alkatiri,2557781,67385,4534,raditya dika,2023-08-31T11:40:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:38:34,https://www.youtube.com/embed/99EBPaYgK8w,https://i.ytimg.com/vi/99EBPaYgK8w/hqdefault.jpg
QuppsH7z3Rk,Ketika Deddy Corbuzier Nyamperin Saya..,2021331,45485,1586,raditya dika,2023-08-29T12:15:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:52:18,https://www.youtube.com/embed/QuppsH7z3Rk,https://i.ytimg.com/vi/QuppsH7z3Rk/hqdefault.jpg
Hdy93Ovo_5Y,Parkiran kantor kalian bisa gini juga gak?,888062,45364,500,raditya dika,2023-08-25T03:53:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:29,https://www.youtube.com/embed/Hdy93Ovo_5Y,https://i.ytimg.com/vi/Hdy93Ovo_5Y/hqdefault.jpg
QHhuV_emxLY,Pokoknya gue cocoknya sama aries,286699,9323,53,raditya dika,2023-08-24T05:21:28Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:37,https://www.youtube.com/embed/QHhuV_emxLY,https://i.ytimg.com/vi/QHhuV_emxLY/hqdefault.jpg
DzppQreWPT4,Nasib Karyawan Setelah Resign,390262,8431,367,raditya dika,2023-08-21T11:00:18Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:46:40,https://www.youtube.com/embed/DzppQreWPT4,https://i.ytimg.com/vi/DzppQreWPT4/hqdefault.jpg
BynaphYH6PU,Hidup itu harus punya prinsip..,719363,30299,162,raditya dika,2023-08-21T06:15:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:37,https://www.youtube.com/embed/BynaphYH6PU,https://i.ytimg.com/vi/BynaphYH6PU/hqdefault.jpg
E_fcIDEbWUs,Gini nih kalo udah sehati..,3102782,92677,159,raditya dika,2023-08-18T03:28:07Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:28,https://www.youtube.com/embed/E_fcIDEbWUs,https://i.ytimg.com/vi/E_fcIDEbWUs/hqdefault.jpg
NiyUejC5-Hk,Lakukan cara ini kalau kamu punya masalah yang sama,275398,11803,170,raditya dika,2023-08-14T09:00:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:29,https://www.youtube.com/embed/NiyUejC5-Hk,https://i.ytimg.com/vi/NiyUejC5-Hk/hqdefault.jpg
fOGGtCh-AUc,Ada yang main juga gak?,6570382,250204,567,raditya dika,2023-08-14T03:36:10Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:51,https://www.youtube.com/embed/fOGGtCh-AUc,https://i.ytimg.com/vi/fOGGtCh-AUc/hqdefault.jpg
2j9yxWsIZcI,Ya emang logis sih...,404894,16967,101,raditya dika,2023-08-12T05:59:39Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:49,https://www.youtube.com/embed/2j9yxWsIZcI,https://i.ytimg.com/vi/2j9yxWsIZcI/hqdefault.jpg
_ffFWpWZvgo,Teknik mencuri pemanasan lawan,2262920,111591,220,raditya dika,2023-08-11T07:50:33Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:48,https://www.youtube.com/embed/_ffFWpWZvgo,https://i.ytimg.com/vi/_ffFWpWZvgo/hqdefault.jpg
0SwgfN2tg6s,Komedian Ini Pakai Ilmu Hitam?,566669,15557,961,raditya dika,2023-08-09T13:30:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:34:04,https://www.youtube.com/embed/0SwgfN2tg6s,https://i.ytimg.com/vi/0SwgfN2tg6s/hqdefault.jpg
EufJ3-nNihw,Kenapa ya Peggy Gou betah di rumah gua?,4679320,199043,1542,raditya dika,2023-08-09T10:02:55Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:32,https://www.youtube.com/embed/EufJ3-nNihw,https://i.ytimg.com/vi/EufJ3-nNihw/hqdefault.jpg
2GyCPSk_RnQ,Hidup Pandu Winoto Habis untuk Game Ini,1154612,29658,1268,raditya dika,2023-08-08T12:15:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:17:36,https://www.youtube.com/embed/2GyCPSk_RnQ,https://i.ytimg.com/vi/2GyCPSk_RnQ/hqdefault.jpg
3In_C1Ww2Eo,Saya Menang Lomba Lawan Artis,513239,20942,606,raditya dika,2023-08-07T13:37:50Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:32:19,https://www.youtube.com/embed/3In_C1Ww2Eo,https://i.ytimg.com/vi/3In_C1Ww2Eo/hqdefault.jpg
44wW9kDmi10,Ini bahas apaan sih...,7931264,377564,1002,raditya dika,2023-08-01T03:54:58Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:43,https://www.youtube.com/embed/44wW9kDmi10,https://i.ytimg.com/vi/44wW9kDmi10/hqdefault.jpg
vqGocPYLy-k,Terlalu semangat...,143740,4449,52,raditya dika,2023-08-01T03:36:48Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:17,https://www.youtube.com/embed/vqGocPYLy-k,https://i.ytimg.com/vi/vqGocPYLy-k/hqdefault.jpg
1sunq4TCVfk,Dibuat gampang ajalah...,310757,9667,33,raditya dika,2023-07-27T09:56:30Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:18,https://www.youtube.com/embed/1sunq4TCVfk,https://i.ytimg.com/vi/1sunq4TCVfk/hqdefault.jpg
fZytybmtfZk,Kurang ngerti fashion apa gue?,5734701,216733,1361,raditya dika,2023-07-20T04:59:13Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:49,https://www.youtube.com/embed/fZytybmtfZk,https://i.ytimg.com/vi/fZytybmtfZk/hqdefault.jpg
